query,_id,_score,name,symbol,entrezgene,notfound
ENSG00000261537,ENSG00000261537,32.905167,,,,
ENSG00000280274,ENSG00000280274,32.905167,,,,
ENSG00000260694,ENSG00000260694,32.905178,,,,
ENSG00000260479,ENSG00000260479,32.905186,,,,
ENSG00000260511,,,,,,True
ENSG00000277954,ENSG00000277954,32.905167,,,,
ENSG00000261722,ENSG00000261722,32.905178,,,,
ENSG00000222244,100873681,10.614576,"RNA, 5S ribosomal pseudogene 431",RNA5SP431,100873681,
ENSG00000261472,ENSG00000261472,32.905186,,,,
ENSG00000178573,4094,31.898127,MAF bZIP transcription factor,MAF,4094,
ENSG00000277214,ENSG00000277214,32.905186,,,,
ENSG00000278058,101928230,32.905186,uncharacterized LOC101928230,LOC101928230,101928230,
ENSG00000275040,ENSG00000275040,32.905178,,,,
ENSG00000221330,,,,,,True
ENSG00000279378,ENSG00000279378,32.905178,,,,
ENSG00000260876,ENSG00000260876,32.905178,long intergenic non-protein coding RNA 1229,LINC01229,,
ENSG00000261390,102467146,32.905178,MAF transcriptional regulator RNA,MAFTRR,102467146,
ENSG00000261082,104266962,32.905178,long intergenic non-protein coding RNA 1228,LINC01228,104266962,
ENSG00000260237,ENSG00000260237,32.905178,,,,
ENSG00000260706,ENSG00000260706,32.905178,,,,
ENSG00000259867,ENSG00000259867,32.905178,DYNLRB2 antisense RNA 1,DYNLRB2-AS1,,
ENSG00000261376,ENSG00000261376,32.905167,,,,
ENSG00000168589,83657,31.89811,dynein light chain roadblock-type 2,DYNLRB2,83657,
ENSG00000260183,,,,,,True
ENSG00000260737,101928276,32.905186,long intergenic non-protein coding RNA 1227,LINC01227,101928276,
ENSG00000166446,124359,32.905178,chromodomain Y like 2,CDYL2,124359,
ENSG00000260064,ENSG00000260064,32.905178,,,,
ENSG00000265341,,,,,,True
ENSG00000260594,ENSG00000260594,32.905186,,,,
ENSG00000260896,100996425,32.905178,androgen receptor regulated long noncoding RNA 1,ARLNC1,100996425,
ENSG00000103121,56942,32.905186,C-X9-C motif containing 2,CMC2,56942,
ENSG00000278985,ENSG00000278985,32.905178,,,,
ENSG00000166451,55839,31.898127,centromere protein N,CENPN,55839,
ENSG00000260213,ENSG00000260213,32.905167,CENPN antisense RNA 1,CENPN-AS1,,
ENSG00000261061,ENSG00000261061,32.905178,,,,
ENSG00000166454,23300,31.898127,ATM interactor,ATMIN,23300,
ENSG00000166455,123775,32.905186,chromosome 16 open reading frame 46,C16orf46,123775,
ENSG00000260643,ENSG00000260643,32.905186,,,,
ENSG00000261141,ENSG00000261141,32.905178,,,,
ENSG00000261838,105371361,32.905178,C16orf46 antisense RNA 1,C16orf46-AS1,105371361,
ENSG00000245059,ENSG00000245059,32.905178,C16orf46 divergent transcript,C16orf46-DT,,
ENSG00000140905,2653,31.898127,glycine cleavage system protein H,GCSH,2653,
ENSG00000166473,114780,10.289719,polycystin 1 like 2 (gene/pseudogene),PKD1L2,114780,
ENSG00000252608,106481555,10.614571,"RNA, U6 small nuclear 1191, pseudogene",RNU6-1191P,106481555,
ENSG00000279362,,,,,,True
ENSG00000135697,53630,31.898125,beta-carotene oxygenase 1,BCO1,53630,
ENSG00000280182,ENSG00000280182,32.905178,,,,
ENSG00000260495,ENSG00000260495,32.905178,,,,
ENSG00000261609,8139,32.905167,gigaxonin,GAN,8139,
ENSG00000273048,,,,,,True
ENSG00000272923,,,,,,True
ENSG00000153815,80790,32.905174,c-Maf inducing protein,CMIP,80790,
ENSG00000279021,ENSG00000279021,32.905174,,,,
ENSG00000260229,729313,10.614571,peptidylprolyl isomerase A pseudogene 51,PPIAP51,729313,
ENSG00000279476,ENSG00000279476,32.905167,,,,
ENSG00000277255,102465840,32.905178,microRNA 7854,MIR7854,102465840,
ENSG00000275109,102465251,32.905178,microRNA 6504,MIR6504,102465251,
ENSG00000279681,ENSG00000279681,32.905178,,,,
ENSG00000279294,ENSG00000279294,32.905178,,,,
ENSG00000279841,ENSG00000279841,32.905178,,,,
ENSG00000261218,,,,,,True
ENSG00000197943,5336,31.898127,phospholipase C gamma 2,PLCG2,5336,
ENSG00000260682,ENSG00000260682,10.614574,RN7SK pseudogene 176,RN7SKP176,,
ENSG00000276519,ENSG00000276519,32.905178,,,,
ENSG00000184860,93517,31.898125,"short chain dehydrogenase/reductase family 42E, member 1",SDR42E1,93517,
ENSG00000086696,3294,31.898125,hydroxysteroid 17-beta dehydrogenase 2,HSD17B2,3294,
ENSG00000261235,ENSG00000261235,32.905186,HSD17B2 antisense RNA 1,HSD17B2-AS1,,
ENSG00000263636,,,,,,True
ENSG00000260161,107075134,10.614576,MT-CYB pseudogene 28,MTCYBP28,107075134,
ENSG00000135698,10200,31.898115,M-phase phosphoprotein 6,MPHOSPH6,10200,
ENSG00000261029,ENSG00000261029,32.905174,MPHOSPH6 divergent transcript,MPHOSPH6-DT,,
ENSG00000251888,106480891,10.6145735,RN7SK pseudogene 190,RN7SKP190,106480891,
ENSG00000264502,,,,,,True
ENSG00000259873,100419639,10.614576,ribosomal protein L21 pseudogene,LOC100419639,100419639,
ENSG00000261285,101928392,32.905186,uncharacterized LOC101928392,LOC101928392,101928392,
ENSG00000261176,,,,,,True
ENSG00000140945,1012,31.898127,cadherin 13,CDH13,1012,
ENSG00000277387,102465863,32.905186,microRNA 8058,MIR8058,102465863,
ENSG00000280044,ENSG00000280044,32.905186,,,,
ENSG00000260862,101928446,32.905186,uncharacterized LOC101928446,LOC101928446,101928446,
ENSG00000221395,,,,,,True
ENSG00000263360,106479271,10.6145735,"RNA, 7SL, cytoplasmic 134, pseudogene",RN7SL134P,106479271,
ENSG00000260832,101928417,32.905186,uncharacterized LOC101928417,LOC101928417,101928417,
ENSG00000261410,ENSG00000261410,32.905186,CDH13 antisense RNA 1,CDH13-AS1,,
ENSG00000263785,100422853,32.905178,microRNA 3182,MIR3182,100422853,
ENSG00000261103,ENSG00000261103,32.905178,,,,
ENSG00000260788,124903732,32.905178,CDH13 antisense oligodendrocyte and neuron associated lncRNA,CEDORA,124903732,
ENSG00000259914,ENSG00000259914,32.905186,,,,
ENSG00000260228,102724163,32.905186,CDH13 antisense RNA 2,CDH13-AS2,102724163,
ENSG00000230989,3281,31.898115,heat shock factor binding protein 1,HSBP1,3281,
ENSG00000103150,23417,31.898115,malonyl-CoA decarboxylase,MLYCD,23417,
ENSG00000260300,,,,,,True
ENSG00000260932,ENSG00000260932,32.905178,,,,
ENSG00000140961,29948,31.898127,oxidative stress induced growth inhibitor 1,OSGIN1,29948,
ENSG00000103154,54550,31.898127,N-terminal EF-hand calcium binding protein 2,NECAB2,54550,
ENSG00000166558,146167,31.898127,solute carrier family 38 member 8,SLC38A8,146167,
ENSG00000199350,100873682,10.614574,"RNA, 5S ribosomal pseudogene 432",RNA5SP432,100873682,
ENSG00000140943,8720,31.898125,"membrane bound transcription factor peptidase, site 1",MBTPS1,8720,
ENSG00000274677,ENSG00000274677,32.905178,,,,
ENSG00000260018,ENSG00000260018,32.905178,MBTPS1 divergent transcript,MBTPS1-DT,,
ENSG00000260410,ENSG00000260410,32.905186,,,,
ENSG00000103160,83693,31.898127,hydroxysteroid dehydrogenase like 1,HSDL1,83693,
ENSG00000154099,123872,32.905186,dynein axonemal assembly factor 1,DNAAF1,123872,
ENSG00000103168,9013,31.898127,"TATA-box binding protein associated factor, RNA polymerase I subunit C",TAF1C,9013,
ENSG00000140955,161931,31.898127,adenosine deaminase domain containing 2,ADAD2,161931,
ENSG00000250685,654780,32.905186,ADAD2 antisense RNA 1,ADAD2-AS1,654780,
ENSG00000168418,93107,31.898127,potassium voltage-gated channel modifier subfamily G member 4,KCNG4,93107,
ENSG00000260858,ENSG00000260858,32.905186,,,,
ENSG00000201361,100873683,10.614576,"RNA, 5S ribosomal pseudogene 433",RNA5SP433,100873683,
ENSG00000103175,58189,31.89811,WAP four-disulfide core domain 1,WFDC1,58189,
ENSG00000260530,ENSG00000260530,32.905186,,,,
ENSG00000260504,ENSG00000260504,32.905186,,,,
ENSG00000064270,9914,31.898127,ATPase secretory pathway Ca2+ transporting 2,ATP2C2,9914,
ENSG00000261286,105371374,32.905186,ATP2C2 antisense RNA 1,ATP2C2-AS1,105371374,
ENSG00000140950,57707,32.905186,MTOR associated protein MEAK7,MEAK7,57707,
ENSG00000261243,ENSG00000261243,32.905186,,,,
ENSG00000103187,23406,31.898127,coactosin like F-actin binding protein 1,COTL1,23406,
ENSG00000261471,ENSG00000261471,32.905186,,,,
ENSG00000135686,79786,32.905167,kelch like family member 36,KLHL36,79786,
ENSG00000103194,9100,31.89811,ubiquitin specific peptidase 10,USP10,9100,
ENSG00000103196,83716,31.898127,cysteine rich secretory protein LCCL domain containing 2,CRISPLD2,83716,
ENSG00000260859,ENSG00000260859,32.905186,,,,
ENSG00000265249,,,,,,True
ENSG00000279622,ENSG00000279622,32.905186,,,,
ENSG00000260340,ENSG00000260340,32.905178,long intergenic non-protein coding RNA 2176,LINC02176,,
ENSG00000153786,55625,31.898125,zDHHC palmitoyltransferase 7,ZDHHC7,55625,
ENSG00000135709,9764,32.905186,KIAA0513,KIAA0513,9764,
ENSG00000153789,339145,31.898125,CBY1 interacting BAR domain containing 2,CIBAR2,339145,
ENSG00000278214,400548,32.905178,long intergenic non-protein coding RNA 2139,LINC02139,400548,
ENSG00000275088,ENSG00000275088,32.905178,,,,
ENSG00000276331,,,,,,True
ENSG00000262601,,,,,,True
ENSG00000270313,ENSG00000270313,10.614576,cytochrome c oxidase subunit 6C pseudogene 16,COX6CP16,,
ENSG00000179219,197196,32.905167,long intergenic non-protein coding RNA 311,LINC00311,197196,
ENSG00000266307,100847022,32.905178,microRNA 5093,MIR5093,100847022,
ENSG00000261567,,,,,,True
ENSG00000264203,,,,,,True
ENSG00000278716,ENSG00000278716,32.905178,,,,
ENSG00000270124,138842269,32.905167,GSE1 antisense RNA 1,GSE1-AS1,138842269,
ENSG00000260417,ENSG00000260417,32.905167,,,,
ENSG00000131149,23199,32.905186,Gse1 coiled-coil protein,GSE1,23199,
ENSG00000263968,106479362,10.614574,"RNA, 7SL, cytoplasmic 381, pseudogene",RN7SL381P,106479362,
ENSG00000131153,51659,31.898115,GINS complex subunit 2,GINS2,51659,
ENSG00000154102,404550,32.905167,calcimembrin,CLMB,404550,
ENSG00000275393,ENSG00000275393,32.905167,,,,
ENSG00000269898,ENSG00000269898,32.905167,,,,
ENSG00000131148,10328,32.905167,ER membrane protein complex subunit 8,EMC8,10328,
ENSG00000252311,106481623,10.614571,"RNA, U1 small nuclear 103, pseudogene",RNU1-103P,106481623,
ENSG00000270184,ENSG00000270184,32.905186,,,,
ENSG00000270159,101928557,32.905178,uncharacterized LOC101928557,LOC101928557,101928557,
ENSG00000131143,1327,32.905186,cytochrome c oxidase subunit 4I1,COX4I1,1327,
ENSG00000270698,100422319,10.614576,iron-sulfur cluster assembly 1 homolog (S. cerevisiae) pseudogene,LOC100422319,100422319,
ENSG00000214259,401863,10.614574,ribosomal protein L10a pseudogene 12,RPL10AP12,401863,
ENSG00000279907,,,,,,True
ENSG00000140968,3394,31.898125,interferon regulatory factor 8,IRF8,3394,
ENSG00000274134,102466732,32.905178,microRNA 6774,MIR6774,102466732,
ENSG00000268804,107984811,32.905178,long intergenic non-protein coding RNA 2132,LINC02132,107984811,
ENSG00000269667,ENSG00000269667,32.905167,,,,
ENSG00000279604,ENSG00000279604,32.905167,,,,
ENSG00000261177,ENSG00000261177,32.905167,,,,
ENSG00000268078,ENSG00000268078,32.905167,,,,
ENSG00000268505,ENSG00000268505,32.905178,,,,
ENSG00000269186,100506542,32.905178,long intergenic non-protein coding RNA 1082,LINC01082,100506542,
ENSG00000270058,,,,,,True
ENSG00000268754,ENSG00000268754,32.905186,long intergenic non-protein coding RNA 1081,LINC01081,,
ENSG00000199949,ENSG00000199949,32.905178,Y RNA,Y_RNA,,
ENSG00000268532,146513,32.905186,long intergenic non-protein coding RNA 2135,LINC02135,146513,
ENSG00000168367,732275,32.905178,long intergenic non-protein coding RNA 917,LINC00917,732275,
ENSG00000269826,ENSG00000269826,32.905178,,,,
ENSG00000268473,ENSG00000268473,32.905178,,,,
ENSG00000268388,400550,32.905178,FOXF1 adjacent non-coding developmental regulatory RNA,FENDRR,400550,
ENSG00000103241,2294,31.898125,forkhead box F1,FOXF1,2294,
ENSG00000277360,,,,,,True
ENSG00000270020,ENSG00000270020,32.905178,,,,
ENSG00000243697,401865,10.614574,ribosomal protein L7a pseudogene 63,RPL7AP63,401865,
ENSG00000103248,64779,32.905178,methenyltetrahydrofolate synthetase domain containing,MTHFSD,64779,
ENSG00000280278,146512,32.905178,uncharacterized protein FLJ30679,FLJ30679,146512,
ENSG00000260944,ENSG00000260944,32.905186,FOXC2 antisense RNA 1,FOXC2-AS1,,
ENSG00000176692,2303,31.898115,forkhead box C2,FOXC2,2303,
ENSG00000176678,2300,31.898125,forkhead box L1,FOXL1,2300,
ENSG00000279142,ENSG00000279142,32.905178,,,,
ENSG00000275934,,,,,,True
ENSG00000260387,ENSG00000260387,32.905178,,,,
ENSG00000261161,ENSG00000261161,32.905186,,,,
ENSG00000274478,ENSG00000274478,32.905178,,,,
ENSG00000260026,101928614,32.905178,long intergenic non-protein coding RNA 2189,LINC02189,101928614,
ENSG00000261175,102724344,32.905178,long intergenic non-protein coding RNA 2188,LINC02188,102724344,
ENSG00000260795,ENSG00000260795,32.905178,,,,
ENSG00000232190,440390,32.905167,long intergenic non-protein coding RNA 2181,LINC02181,440390,
ENSG00000261363,ENSG00000261363,32.905167,,,,
ENSG00000260456,100506581,32.905167,chromosome 16 open reading frame 95,C16orf95,100506581,
ENSG00000261095,101928708,32.905167,uncharacterized LOC101928708,LOC101928708,101928708,
ENSG00000261651,ENSG00000261651,32.905167,,,,
ENSG00000261697,101928682,32.905167,uncharacterized LOC101928682,LOC101928682,101928682,
ENSG00000243705,ENSG00000243705,32.905167,,,,
ENSG00000280419,ENSG00000280419,32.905167,,,,
ENSG00000131152,ENSG00000131152,32.905167,,,,
ENSG00000270006,101928659,32.905178,C16orf95 divergent transcript,C16orf95-DT,101928659,
ENSG00000270082,ENSG00000270082,32.905178,,,,
ENSG00000103264,79791,31.898125,F-box protein 31,FBXO31,79791,
ENSG00000269901,ENSG00000269901,32.905178,,,,
ENSG00000140941,81631,31.898125,microtubule associated protein 1 light chain 3 beta,MAP1LC3B,81631,
ENSG00000261592,ENSG00000261592,32.905178,,,,
ENSG00000140948,23174,31.898127,zinc finger CCHC-type containing 14,ZCCHC14,23174,
ENSG00000276393,2910,10.614573,nuclear receptor subfamily 3 group C member 1 pseudogene 1,NR3C1P1,2910,
ENSG00000276337,ENSG00000276337,32.905178,,,,
ENSG00000260750,ENSG00000260750,32.905186,,,,
ENSG00000269935,124903750,32.905186,uncharacterized LOC124903750,LOC124903750,124903750,
ENSG00000154118,57338,32.905186,junctophilin 3,JPH3,57338,
ENSG00000277504,ENSG00000277504,32.905186,,,,
ENSG00000226180,100129215,32.905186,uncharacterized LOC100129215,LOC100129215,100129215,
ENSG00000104731,54758,32.905178,kelch domain containing 4,KLHDC4,54758,
ENSG00000260671,ENSG00000260671,32.905174,,,,
ENSG00000260498,ENSG00000260498,32.905174,,,,
ENSG00000260177,ENSG00000260177,32.905186,,,,
ENSG00000103257,8140,31.898127,solute carrier family 7 member 5,SLC7A5,8140,
ENSG00000278598,102465464,32.905186,microRNA 6775,MIR6775,102465464,
ENSG00000260466,124903753,32.905186,SLC7A5 antisense RNA 1,SLC7A5-AS1,124903753,
ENSG00000174990,763,31.898127,carbonic anhydrase 5A,CA5A,763,
ENSG00000260603,,,,,,True
ENSG00000270385,ENSG00000270385,32.905186,,,,
ENSG00000260443,ENSG00000260443,32.905178,,,,
ENSG00000172530,54971,31.89812,BTG3 associated nuclear protein,BANP,54971,
ENSG00000261193,,,,,,True
ENSG00000260166,ENSG00000260166,32.905178,,,,
ENSG00000205037,ENSG00000205037,32.905178,,,,
ENSG00000260162,ENSG00000260162,32.905178,,,,
ENSG00000261327,105371401,32.905178,uncharacterized LOC105371401,LOC105371401,105371401,
ENSG00000261816,ENSG00000261816,32.905178,,,,
ENSG00000260420,ENSG00000260420,32.905186,long intergenic non-protein coding RNA 2182,LINC02182,,
ENSG00000261273,,,,,,True
ENSG00000225614,84627,31.89812,zinc finger protein 469,ZNF469,84627,
ENSG00000179588,161882,31.89812,"zinc finger protein, FOG family member 1",ZFPM1,161882,
ENSG00000263456,100847057,31.898127,microRNA 5189,MIR5189,100847057,
ENSG00000261744,100128882,32.905186,ZFPM1 antisense RNA 1,ZFPM1-AS1,100128882,
ENSG00000158545,124245,31.898127,zinc finger CCCH-type containing 18,ZC3H18,124245,
ENSG00000124391,27189,31.898127,interleukin 17C,IL17C,27189,
ENSG00000051523,1535,31.898127,cytochrome b-245 alpha chain,CYBA,1535,
ENSG00000167508,4597,31.898127,mevalonate diphosphate decarboxylase,MVD,4597,
ENSG00000260630,197187,32.905178,SNAI3 antisense RNA 1,SNAI3-AS1,197187,
ENSG00000185669,333929,31.89812,snail family transcriptional repressor 3,SNAI3,333929,
ENSG00000280603,,,,,,True
ENSG00000158717,115992,31.898127,ring finger protein 166,RNF166,115992,
ENSG00000259813,ENSG00000259813,32.905186,,,,
ENSG00000174177,348180,31.898127,cytosolic thiouridylase subunit 2,CTU2,348180,
ENSG00000278341,ENSG00000278341,32.905186,,,,
ENSG00000103335,9780,31.898127,piezo type mechanosensitive ion channel component 1 (Er blood group),PIEZO1,9780,
ENSG00000265672,,,,,,True
ENSG00000260121,ENSG00000260121,32.905186,,,,
ENSG00000224888,ENSG00000224888,32.905178,HSP90AB1 associated lncRNA 1,HSALR1,,
ENSG00000260617,ENSG00000260617,32.905178,,,,
ENSG00000182376,339059,32.905178,PIEZO1 antisense RNA 1,PIEZO1-AS1,339059,
ENSG00000167513,81620,31.898127,chromatin licensing and DNA replication factor 1,CDT1,81620,
ENSG00000198931,353,31.898127,adenine phosphoribosyltransferase,APRT,353,
ENSG00000141012,2588,31.898127,galactosamine (N-acetyl)-6-sulfatase,GALNS,2588,
ENSG00000280675,,,,,,True
ENSG00000167515,51693,31.898125,trafficking protein particle complex subunit 2L,TRAPPC2L,51693,
ENSG00000205022,390748,32.905178,"PABPN1 like, cytoplasmic",PABPN1L,390748,
ENSG00000129993,863,31.898125,CBFA2/RUNX1 partner transcriptional co-repressor 3,CBFA2T3,863,
ENSG00000259881,101927793,32.905178,uncharacterized LOC101927793,LOC101927793,101927793,
ENSG00000261226,ENSG00000261226,32.905174,,,,
ENSG00000205018,ENSG00000205018,32.905178,,,,
ENSG00000259989,ENSG00000259989,32.905178,,,,
ENSG00000256982,ENSG00000256982,32.905178,,,,
ENSG00000176715,197322,31.89812,acyl-CoA synthetase family member 3,ACSF3,197322,
ENSG00000261546,ENSG00000261546,32.905178,,,,
ENSG00000180422,283860,32.905178,long intergenic non-protein coding RNA 304,LINC00304,283860,
ENSG00000205015,400558,32.905178,long intergenic non-protein coding RNA 2138,LINC02138,400558,
ENSG00000129910,1013,31.898115,cadherin 15,CDH15,1013,
ENSG00000259803,146429,31.898125,solute carrier family 22 member 31,SLC22A31,146429,
ENSG00000259877,123706547,32.905178,ZNF778 divergent transcript,ZNF778-DT,123706547,
ENSG00000170100,197320,31.898115,zinc finger protein 778,ZNF778,197320,
ENSG00000260659,ENSG00000260659,32.905186,,,,
ENSG00000167522,29123,32.905186,ankyrin repeat domain 11,ANKRD11,29123,
ENSG00000268218,ENSG00000268218,32.905186,,,,
ENSG00000260279,105371414,32.905178,uncharacterized LOC105371414,LOC105371414,105371414,
ENSG00000261253,100287036,32.905178,uncharacterized LOC100287036,LOC100287036,100287036,
ENSG00000261574,,,,,,True
ENSG00000261692,ENSG00000261692,32.905178,,,,
ENSG00000252887,106479756,10.614576,"RNA, U6 small nuclear 430, pseudogene",RNU6-430P,106479756,
ENSG00000270832,100130664,10.614576,CMPK1 pseudogene 2,CMPK1P2,100130664,
ENSG00000197912,6687,31.898125,"SPG7 matrix AAA peptidase subunit, paraplegin",SPG7,6687,
ENSG00000261118,101927863,32.905178,uncharacterized LOC101927863,LOC101927863,101927863,
ENSG00000274627,,,,,,True
ENSG00000167526,6137,31.898125,ribosomal protein L13,RPL13,6137,
ENSG00000200084,ENSG00000200084,32.905178,"small nucleolar RNA, C/D box 68",SNORD68,,
ENSG00000178773,27132,31.89812,copine 7,CPNE7,27132,
ENSG00000015413,1800,31.898125,dipeptidase 1,DPEP1,1800,
ENSG00000131165,5119,31.898127,charged multivesicular body protein 1A,CHMP1A,5119,
ENSG00000167523,124045,31.898127,spermatogenesis associated 33,SPATA33,124045,
ENSG00000185324,8558,31.898127,cyclin dependent kinase 10,CDK10,8558,
ENSG00000260259,105371416,32.905178,long intergenic non-protein coding RNA 2166,LINC02166,105371416,
ENSG00000275734,ENSG00000275734,32.905167,,,,
ENSG00000158792,124044,32.905178,spermatogenesis associated 2 like,SPATA2L,124044,
ENSG00000075399,9605,31.89812,VPS9 domain containing 1,VPS9D1,9605,
ENSG00000261373,100128881,32.905178,VPS9D1 antisense RNA 1,VPS9D1-AS1,100128881,
ENSG00000158805,92822,31.89811,zinc finger protein 276,ZNF276,92822,
ENSG00000187741,2175,31.898115,FA complementation group A,FANCA,2175,
ENSG00000204991,84501,31.898115,spire type actin nucleation factor 2,SPIRE2,84501,
ENSG00000141002,22980,32.905167,TCF25 ribosome quality control complex subunit,TCF25,22980,
ENSG00000267048,ENSG00000267048,32.905178,,,,
ENSG00000258839,4157,31.898115,melanocortin 1 receptor,MC1R,4157,
